id,target,lat,lon,structure_area_m2,tree_area_m2,grass_area_m2,tree_count,defensible_space_m,compactness
4411024025,1,34.0322048,-118.52026715,0.0,936.1940000000002,576.4605000000001,58,100.0,0.0
4415018136,0,34.03969698,-118.55298564,36.9117,620.8496000000001,696.4517000000001,95,0.0,0.5390115905707991
5847003012,0,34.18367903,-118.12771203,0.0,1108.2085000000002,674.2204000000002,64,100.0,0.0
5847010021,0,34.18213836,-118.12474848,142.15390000000002,1194.6592000000003,594.2573000000001,33,0.0,0.3429024342794459
4415015016,1,34.04402444,-118.5450593,0.0,883.9992000000001,501.49050000000005,65,100.0,0.0
5832006002,1,34.19895484,-118.14993129,284.06770000000006,715.0815000000001,563.7646000000001,56,0.0,0.5390115905707991
4419002004,1,34.05071068,-118.54922287,2.3030000000000004,809.1811000000001,818.9958000000001,65,0.0,0.6451971730898601
4419015111,0,34.04772932,-118.55176495,1491.9667000000002,103.50270000000002,165.62490000000003,57,0.0,0.0
5841001002,1,34.19880331,-118.13290692,88.79290000000002,1051.1529,582.8305,63,0.0,0.0
5842001010,0,34.19535046,-118.13084216,207.86290000000002,963.1881000000002,761.2052000000001,81,0.0,0.0
5840014052,1,34.18792058,-118.13362587,81.28120000000001,925.3993000000002,759.0443000000001,60,0.06684999912977219,0.6663155745764745
4414009017,1,34.0451236,-118.5386305,0.0,1030.3573000000001,302.19280000000003,75,100.0,0.0
5829036005,0,34.19392875,-118.15840545,1430.8049000000003,267.82910000000004,271.754,51,0.0,0.0
4412016034,1,34.03881257,-118.5306542,0.9751000000000002,742.4039000000001,568.3412000000001,94,0.0,0.6986584843648764
4416006051,1,34.04484635,-118.55302776,607.6441000000001,640.0086000000001,284.48910000000006,47,0.0,0.0
5846019022,1,34.19027443,-118.11984713,282.82800000000003,837.0719000000001,514.0051000000001,54,0.0,0.0
5743012017,0,34.16632026,-118.10134026,189.7427,1258.2318000000002,391.56390000000005,48,0.0,0.5390116168561881
4449004064,1,34.03966269,-118.59286745,7.070700000000001,622.9370000000001,1026.5598000000002,79,1.8049499988555908,0.3540541050956885
5825004049,0,34.18154166,-118.15826025,35.206500000000005,1019.8811000000002,687.2642000000001,59,0.0,0.7032066570102875
5833003006,0,34.20084911,-118.13586704,259.48440000000005,814.0713000000001,534.2862000000001,44,0.06684999912977219,0.5493411315847808
5829016003,1,34.19879373,-118.15361384,116.01240000000001,849.3121000000001,787.0723000000002,66,0.0,0.0
5844011013,1,34.19337615,-118.12478814,116.92380000000001,1557.5826000000002,153.31610000000003,22,0.0,0.0
4431012049,0,34.07837467,-118.56098727,214.34070000000003,679.6496000000001,851.3603000000002,62,0.0,0.5390115905707991
4420014017,1,34.05081388,-118.5431013,0.0,695.4815000000001,856.8238000000001,115,100.0,0.0
5863028015,0,34.2069394,-118.15437717,530.5132000000001,627.2882000000001,430.0436000000001,50,0.0,0.10252516549802385
4425006003,1,34.05506397,-118.50578536,1604.1081000000001,121.17700000000002,157.85350000000003,22,0.0,0.0
4416015020,1,34.04210052,-118.56376853,1321.2311000000002,180.21220000000002,414.60370000000006,46,0.0,0.0
4416003098,0,34.04025664,-118.55553061,1866.2581000000002,0.6076000000000001,94.92770000000002,5,0.0,0.0
5846023046,0,34.18528997,-118.11243935,0.7497000000000001,1054.5486,682.4818000000001,40,2.2488129138946533,0.8512884702459494
4423029041,0,34.04185854,-118.51813617,0.0,725.7929000000001,741.2034000000001,85,100.0,0.0
4413014004,0,34.04851804,-118.5340572,12.333300000000001,483.8799000000001,907.4555000000001,86,0.33425000309944153,0.6888919474476142
5829033029,0,34.19438148,-118.16112691,108.31450000000001,416.65190000000007,1109.5021000000002,125,0.06684999912977219,0.0
4423002031,1,34.04924908,-118.52393078,194.72110000000004,692.8992000000001,622.4764000000001,107,0.0,0.6430281424866935
4453032004,1,34.06845672,-118.65015312,0.0,833.2793000000001,609.7560000000001,92,100.0,0.0
5763010058,0,34.17029804,-118.04583713,295.06820000000005,633.5161,473.80550000000005,88,0.0,0.5390115905707991
4451001039,1,34.03660203,-118.63731247,4.601100000000001,192.58960000000002,789.9682000000001,52,0.06684999912977219,0.11263899360060367
4419015155,0,34.04897819,-118.55191842,209.96500000000003,880.7309000000001,496.1838000000001,63,0.0,0.0
5836003006,0,34.180438,-118.15505332,31.879400000000004,825.0277000000001,890.3153000000001,57,0.06684999912977219,0.620557908923402
5847020013,0,34.1835691,-118.12206125,100.66070000000002,988.3300000000002,720.3588000000001,54,0.0,0.3429024342794459
4422016009,1,34.05329283,-118.52534214,15.547700000000003,533.5414000000001,827.6100000000001,80,0.0,0.7327303371972307
5751013016,0,34.16346502,-118.09425899,100.14130000000002,952.5943000000001,685.0935000000001,61,0.0,0.4641457200450903
4422022085,1,34.04898299,-118.52780184,413.80010000000004,695.4521000000001,288.0563,43,0.0,0.35964357523800694
4412026002,1,34.03376349,-118.52649617,0.0,305.47580000000005,634.4765000000001,70,100.0,0.0
5764031012,0,34.17258474,-118.03944135,12.054000000000002,922.2633000000002,752.6547000000002,44,0.354403018951416,0.3942030259385745
5847024005,1,34.18480457,-118.11706287,174.85160000000002,838.4586000000002,593.7281,67,0.0,0.0
4453030002,1,34.06557738,-118.65112794,383.1555000000001,852.5755000000001,538.4365,74,0.0,0.0
4423014029,1,34.04740342,-118.52248251,3.7485000000000004,616.4298000000001,623.7847,73,0.6685000061988831,0.6005815971209247
5846022020,1,34.1845154,-118.11467931,0.0,553.9401,943.2255000000001,99,100.0,0.0
4451013034,1,34.04359719,-118.64787206,12.054000000000002,922.2633000000002,752.6547000000002,44,0.354403018951416,0.3942030259385745
5860023075,0,34.17199317,-118.08613222,1327.7187000000001,285.30740000000003,238.41930000000002,62,0.0,0.34089610504091783
5835042017,1,34.19170222,-118.14241873,2.4353000000000002,437.31520000000006,1004.9851000000001,96,0.06684999912977219,0.37694919294407625
5847021016,1,34.18458122,-118.12292777,29.302000000000003,424.83000000000004,448.9184000000001,71,0.06684999912977219,0.766478354613736
4453002035,1,34.07238243,-118.66126848,2006.9273000000003,0.0,0.04900000000000001,0,100.0,0.7823076496525393
4422007039,1,34.05345172,-118.52201814,1327.9931000000001,103.11560000000001,290.0751,19,0.0,0.0
5863027021,0,34.2082034,-118.15560506,181.8831,878.3348000000001,863.2232000000001,79,0.0,0.6981310917185808
4450007037,0,34.0373466,-118.62573461,133.00070000000002,240.55570000000003,1195.8989000000001,46,0.06684999912977219,0.5390115905707991
4409026040,0,34.03567768,-118.51713614,0.7154000000000001,1024.6586000000002,474.3543000000001,49,0.09585100412368774,0.5390116168561881
4412019023,1,34.03806393,-118.52708119,176.65480000000002,770.2016000000001,760.6515,68,0.0,0.07089431435823973
5831020030,0,34.20468053,-118.14430325,169.97610000000003,571.9770000000001,609.8246,51,0.0,0.0
5751011010,0,34.16536503,-118.09578922,103.52230000000002,946.9250000000002,587.5835000000001,57,0.0,0.0
4452003048,0,34.03908752,-118.66619969,0.0,12.539100000000001,1113.7259000000001,12,100.0,0.0
4419010025,1,34.05391362,-118.54671051,198.70970000000003,673.9215000000002,635.6525000000001,90,0.06684999912977219,0.4581565769969689
4420007024,0,34.05318351,-118.53461623,27.013700000000004,759.6225000000001,947.2288000000001,85,0.06684999912977219,0.5390115905707991
4416024049,0,34.04167281,-118.55843764,63.494200000000006,435.9530000000001,855.8683000000001,67,0.06684999912977219,0.3953355202781403
5763019038,0,34.1735232,-118.04379723,12.054000000000002,922.2633000000002,752.6547000000002,44,0.354403018951416,0.3942030259385745
5829020011,0,34.19704458,-118.15722659,170.29950000000002,684.2899000000001,901.2619000000001,119,0.0,0.0
5846023057,0,34.18564904,-118.11304476,272.1607,730.9967000000001,676.8370000000001,52,0.0,0.5390115905707991
4410015011,0,34.03526981,-118.51812891,66.14020000000001,1319.3446000000001,320.57270000000005,38,0.0,0.643028158938761
4413003017,0,34.04621407,-118.53589254,15.533000000000003,729.5022000000001,537.7211000000001,72,0.0,0.6959812311120106
4411012013,0,34.03769519,-118.52064652,244.39730000000003,947.8707000000002,393.64150000000006,64,0.0,0.8573708852886718
4450013082,0,34.03891374,-118.61445419,35.623000000000005,901.1933000000001,746.8237000000001,98,0.06684999912977219,0.0
5842007002,0,34.19738721,-118.12705928,92.87460000000002,416.47550000000007,1276.7832,104,0.06684999912977219,0.0
5842015017,0,34.19975663,-118.129617,5.478200000000001,1203.1754,476.5397000000001,30,0.13369999825954437,0.8114544671862218
4413014003,0,34.04851003,-118.53387216,52.895500000000006,506.30230000000006,1072.7766000000001,71,0.20055000483989716,0.6299033385263338
4453003042,0,34.07288993,-118.64777059,2007.0400000000002,0.0,0.0,0,100.0,0.7853974999998796
5848002003,0,34.17874067,-118.13371602,8.967,861.1701000000002,809.0145000000001,33,0.06684999912977219,0.34500083848277097
4415012007,1,34.04448877,-118.54740092,1798.2510000000002,67.41910000000001,105.84490000000001,30,0.0,0.0
5843015017,1,34.19586395,-118.12320231,81.80550000000001,1572.2385000000002,195.31400000000002,11,0.0,0.5390115905707991
4431015143,0,34.07852991,-118.56428449,74.12720000000002,490.90650000000005,416.83320000000003,54,0.0,0.40526715611924696
4414026012,1,34.04631463,-118.54198873,1219.8207000000002,443.98410000000007,198.49900000000002,64,0.0,0.0
5846001018,1,34.18639396,-118.1261135,0.6615000000000001,990.9515000000001,649.3137,62,0.06684999912977219,0.8137186386942495
5762005009,0,34.172183,-118.05630893,0.5145000000000001,823.8860000000001,719.0407000000001,40,1.9057152271270752,0.846573270991124
5831012028,1,34.20744942,-118.14091063,140.23800000000003,928.2952000000001,661.1129000000001,65,0.0,0.0
5835034008,1,34.19078734,-118.1424039,219.77480000000003,337.708,1309.4319000000003,74,0.0,0.0
5832009026,1,34.19730335,-118.15248889,0.0,1028.0739,789.2185000000001,55,100.0,0.0
4419014004,0,34.04858067,-118.54469646,148.08780000000002,777.9975000000001,772.5046000000001,91,0.06684999912977219,0.6981310917185808
5838020008,0,34.17721287,-118.13771743,0.0,1518.8873000000003,352.39820000000003,21,100.0,0.0
5846008027,1,34.18667347,-118.1254206,87.96480000000001,1240.6016000000002,386.88930000000005,30,0.0,0.6430281424866935
5832019015,1,34.20038437,-118.1480562,19.9185,530.5769,924.5124000000002,71,0.06684999912977219,0.0
5832016001,1,34.19790561,-118.14669293,0.0,1272.8828,582.4483000000001,38,100.0,0.0
4412012017,1,34.04238832,-118.52756355,11.818800000000001,1028.6031,601.7788,76,0.0,0.629474843075055
5759023004,0,34.16999455,-118.07045678,55.05640000000001,662.0831000000001,843.1136000000001,71,0.0,0.5629519650094753
5842016031,1,34.20048342,-118.12877999,53.66480000000001,1163.3286000000003,500.9662000000001,38,0.06684999912977219,0.0
5848003018,0,34.17911915,-118.13608058,103.61050000000002,961.1693000000001,638.0535000000001,47,0.0,0.0
4415014014,1,34.04454253,-118.54583031,0.0,855.1676000000001,724.2788000000002,72,100.0,0.0
4423006012,0,34.05101673,-118.52059519,184.21060000000003,662.3526,744.0944000000001,94,0.06684999912977219,0.0
5765032020,0,34.17620378,-118.02462676,0.0,1161.7165000000002,653.3954000000001,33,100.0,0.0
5843025010,0,34.19518121,-118.11418256,250.84570000000002,869.8382000000001,359.1455,46,0.0,0.3429024342794459
4431029014,0,34.06830227,-118.5525288,1742.8516000000002,123.45060000000002,35.33390000000001,18,0.0,0.0
4423021008,1,34.04665202,-118.51963108,116.96790000000001,849.7580000000002,541.0678,63,0.0,0.0
5761026016,0,34.17322739,-118.05862936,74.66130000000001,500.92210000000006,1161.1481,90,0.0,0.32367921705252384
5833010010,1,34.20129575,-118.14224712,98.54390000000001,1033.1209000000001,596.4280000000001,74,0.0,0.5369099934262787
5827015036,0,34.1851819,-118.15642841,0.0,1018.0387000000002,583.1539000000001,78,100.0,0.0
4420023010,1,34.0580916,-118.54519028,405.79350000000005,329.66710000000006,928.2168000000001,59,0.06684999912977219,0.598901819341388
5833011028,1,34.20185285,-118.14307006,0.0,1149.9320000000002,625.2596000000001,37,100.0,0.0
5760002017,0,34.18139103,-118.08311414,562.0839000000001,1048.2031000000002,347.82650000000007,22,0.0,0.7853974509126592
4431032013,0,34.06795764,-118.55115673,255.65260000000004,729.7031000000001,604.2778000000001,74,0.0,0.0
4419014015,1,34.04887087,-118.54497979,389.60390000000007,596.7808000000001,849.1455000000001,68,0.0,0.0
4412010050,0,34.04213966,-118.52631882,1624.0756000000001,37.813300000000005,119.64330000000001,28,0.0,0.4836866248639992
4431015161,0,34.07852991,-118.56428449,74.12720000000002,490.90650000000005,416.83320000000003,54,0.0,0.40526715611924696
4423025008,1,34.04467758,-118.51815464,4.7285,689.4741000000001,750.3615000000001,104,0.13369999825954437,0.6749580675702037
4416026046,0,34.04353225,-118.56168431,27.366500000000006,447.06620000000004,878.2466000000002,91,0.06684999912977219,0.578622128076036
5829036027,1,34.19281634,-118.15608274,209.33780000000004,791.3304000000002,755.7074000000001,76,0.06684999912977219,0.0
4414019004,1,34.04392065,-118.54261426,1081.871,491.53370000000007,233.07340000000002,70,0.0,0.0
4431006009,0,34.07162917,-118.56088051,0.0,969.8815000000002,862.4539000000001,107,100.0,0.0
4416001019,0,34.0452215,-118.55571454,0.0,628.2437000000001,1029.7105000000001,72,100.0,0.0
4420018005,0,34.05798467,-118.54177474,107.49130000000001,630.1792,970.0726000000002,80,0.0,0.6430281424866935
5828006016,1,34.19199386,-118.15698026,10.358600000000001,938.2471000000002,822.4013000000001,49,0.0,0.7852109460853159
5840015012,0,34.18683975,-118.13544053,57.232000000000006,970.6851000000001,594.9972000000001,94,0.06684999912977219,0.2143427141622312
5846004013,1,34.19021705,-118.11627092,207.31900000000002,1201.6368000000002,205.54520000000002,18,0.0,0.7853974877281642
4431025091,0,34.07641225,-118.56191512,41.708800000000004,437.1731000000001,902.3987000000001,137,0.0,0.545995006645935
5764036017,0,34.17180524,-118.04011956,0.0,1178.5431,764.3902000000002,34,100.0,0.0
4431010093,0,34.076345,-118.56354984,0.0,751.8266000000001,559.8544,72,100.0,0.0
5860022016,0,34.18275012,-118.08838783,1132.929,349.6444000000001,380.64670000000007,87,0.0,0.0
4415006002,1,34.04682447,-118.54410497,0.0,723.5291000000001,860.6752000000001,83,100.0,0.0
4451023030,1,34.03829166,-118.64163846,64.57220000000001,426.36370000000005,819.3339000000001,86,0.06684999912977219,0.0
4419009008,1,34.05032794,-118.54361504,120.00590000000001,736.7150000000001,661.2403,37,0.0,0.0
4423029029,0,34.04328714,-118.51888796,24.916500000000003,898.2435000000002,836.3222000000001,86,0.06684999912977219,0.6142599632466396
4416014042,1,34.04484109,-118.56128037,0.0,516.8814000000001,822.0779000000001,92,100.0,0.0
5845026001,1,34.18097994,-118.13571168,2.8616000000000006,1212.0248000000001,433.4736000000001,54,0.06684999912977219,0.49291720997184113
4431042058,0,34.07593099,-118.55140252,147.3283,417.35260000000005,771.6373000000001,95,0.0,0.0
5846022013,0,34.18443068,-118.1162378,251.92860000000005,548.6432000000001,700.7735000000001,52,0.0,0.0
4416024048,0,34.04181106,-118.55850747,12.054000000000002,922.2633000000002,752.6547000000002,44,0.354403018951416,0.3942030259385745
4412004090,0,34.04662641,-118.52818655,848.6947000000001,336.5418,455.96950000000004,30,0.0,0.0
5829019018,1,34.19599319,-118.15514088,3.6946000000000003,652.9152000000001,1058.3608000000002,83,0.06684999912977219,0.0
5845029006,0,34.17900875,-118.1326406,58.66770000000001,872.8076000000001,691.8065000000001,53,0.0,0.4066442384804584
5761027032,0,34.17386551,-118.05954317,94.23680000000002,692.5415000000002,808.1325000000002,68,0.0,0.0
5844005033,0,34.19430481,-118.13048595,0.0,797.9601000000001,971.6798000000001,66,100.0,0.0
5827015004,0,34.1867364,-118.15595096,145.86320000000003,651.4501000000001,625.9701000000001,67,0.0,0.5659304574236408
4420027013,0,34.05878163,-118.54644424,44.59,614.3424000000001,1023.6590000000001,93,0.39225199818611145,0.07089431435823973
4431024013,1,34.07486997,-118.55923312,33.065200000000004,769.8488000000001,596.1928,39,0.0,0.0
4415018048,0,34.03969698,-118.55298564,36.9117,620.8496000000001,696.4517000000001,95,0.0,0.5390115905707991
4431025050,0,34.07641225,-118.56191512,41.708800000000004,437.1731000000001,902.3987000000001,137,0.0,0.545995006645935
4422009016,1,34.0516052,-118.51932268,69.2125,949.1398000000002,459.9924000000001,66,0.0,0.4480876208455991
5833003035,1,34.20207528,-118.1386424,121.93160000000002,734.3287000000001,673.7892,78,0.0,0.404046336547497
5844018004,0,34.19256356,-118.12130619,0.0,1131.4982000000002,695.3982000000001,27,100.0,0.0
4412020028,1,34.03743122,-118.52554423,112.35210000000002,752.3411000000001,775.4495000000001,83,0.0,0.5390115905707991
5839030003,0,34.17967236,-118.13706137,102.68930000000002,901.4628000000001,574.5593000000001,52,0.0,0.4585422459835276
4420004009,0,34.05073786,-118.53573545,0.0,859.7344000000002,840.1099000000002,59,100.0,0.0
5863031016,0,34.21236614,-118.15788563,184.65160000000003,571.5948000000001,1093.7143,92,0.06684999912977219,0.5390116316729185
4414002023,0,34.04826197,-118.53578849,78.52740000000001,838.6448000000001,658.9814000000001,119,0.0,0.539011625250712
4411006012,0,34.04330218,-118.52131556,210.78330000000003,524.2069000000001,658.2268000000001,70,0.0,0.0
5763010038,0,34.17005814,-118.04589887,295.06820000000005,633.5161,473.80550000000005,88,0.0,0.5390115905707991
5857011013,0,34.18992506,-118.1098762,828.9869000000001,325.85490000000004,429.13220000000007,63,0.0,0.0
5829011027,1,34.19941047,-118.15392669,0.0,1014.9125000000001,729.1347000000001,57,100.0,0.0
5847008001,1,34.183125,-118.12518902,85.96070000000002,863.3849000000001,610.5302,59,0.0,0.0
5764028035,0,34.17358253,-118.04243751,0.0,1554.7357000000002,270.29870000000005,26,100.0,0.0
4452003071,0,34.03908752,-118.66619969,0.0,12.539100000000001,1113.7259000000001,12,100.0,0.0
5759021002,0,34.16832821,-118.07184059,165.62000000000003,512.7213,953.3244000000001,44,0.06684999912977219,0.0
4453012001,1,34.05138919,-118.64377834,1384.0197000000003,161.44520000000003,307.20550000000003,50,0.0,0.0
4431015158,0,34.07852991,-118.56428449,74.12720000000002,490.90650000000005,416.83320000000003,54,0.0,0.40526715611924696
5765032006,0,34.17512685,-118.02448415,1820.1148000000003,35.431900000000006,107.26590000000002,37,0.0,0.0
5841025018,1,34.19374146,-118.13565629,1084.1593000000003,234.48460000000003,425.56010000000003,78,0.0,0.0
5829021026,1,34.19674521,-118.1576985,962.8157000000001,346.97390000000007,499.93230000000005,129,0.0,0.2143427141622312
4443007036,1,34.0427572,-118.57472492,196.00980000000004,309.96420000000006,1062.9717,59,0.06684999912977219,0.6761323081023426
5841004004,1,34.19818368,-118.13296428,0.0,1204.7042000000001,511.7952000000001,56,100.0,0.0
4416003072,0,34.04025664,-118.55553061,1866.2581000000002,0.6076000000000001,94.92770000000002,5,0.0,0.0
5860023051,0,34.17219536,-118.08615048,8.403500000000001,575.7402000000001,554.2194000000001,66,0.8022000193595886,0.8139248256426191
5763022016,0,34.17336899,-118.04334104,5.115600000000001,1346.2701000000002,514.0933000000001,46,0.28755301237106323,0.1706335259401582
5833030013,1,34.2024855,-118.13641543,243.76030000000003,667.0713000000001,786.3079000000001,53,0.0,0.0
4414025013,1,34.0442896,-118.54312631,140.59080000000003,827.1543000000001,677.2682000000001,62,0.0,0.0
4453014008,1,34.05234588,-118.6494227,1169.4046,194.78480000000002,355.57340000000005,85,0.0,0.0
5833003034,1,34.20105837,-118.13713298,1557.1073000000001,79.17420000000001,208.83310000000003,80,0.0,0.0
5854010008,0,34.17612201,-118.09998864,195.55900000000003,496.8110000000001,1082.0131000000001,121,0.06684999912977219,0.6252483363731688
5833009024,1,34.20064684,-118.14151084,6.855100000000001,1051.4910000000002,685.8628000000001,58,0.06684999912977219,0.3824679691079465
4414002024,0,34.04840086,-118.53570955,0.0,647.5889000000001,783.2307000000001,118,100.0,0.0
4416007017,1,34.04655221,-118.55436847,102.13070000000002,1080.1903000000002,512.2803000000001,81,0.06684999912977219,0.2918329308999102
5863006005,0,34.2085709,-118.16211633,107.44720000000001,1326.8122000000003,283.6659,50,0.0,0.5523829221735284
4413005006,0,34.04346535,-118.53606006,29.125600000000006,933.2001000000001,632.541,78,0.0,0.0
5833008020,1,34.19941034,-118.14100803,111.57300000000002,748.3672000000001,493.5329000000001,102,0.0,0.1849595517344904
4419012048,1,34.04966126,-118.54787841,0.0,746.7110000000001,922.3466000000001,90,100.0,0.0
5844003034,1,34.19155624,-118.13062547,96.32420000000002,371.55230000000006,1442.0357000000001,97,0.06684999912977219,0.21736316159915495
5763010069,0,34.17004483,-118.04691003,254.65300000000005,1050.217,242.88320000000004,61,0.0,0.7411410095796387
5840009014,0,34.18835578,-118.13909969,976.0212000000001,317.7601,513.7307000000001,94,0.0,0.0
5847010020,0,34.18215382,-118.12493325,142.15390000000002,1194.6592000000003,594.2573000000001,33,0.0,0.3429024342794459
5848006018,0,34.17677548,-118.13601921,290.1976,687.9698000000001,557.2329000000001,73,0.0,0.269505812625356
5846022046,1,34.18563909,-118.11484765,377.75570000000005,555.7041,573.2069000000001,50,0.0,0.0
4491005013,0,34.10831535,-118.50246798,0.0,1284.4958000000001,364.51590000000004,62,100.0,0.0
4416006071,1,34.04484635,-118.55302776,607.6441000000001,640.0086000000001,284.48910000000006,47,0.0,0.0
5860020023,0,34.1736399,-118.08525413,1975.0087000000003,2.0776000000000003,23.382800000000003,4,0.0,0.6473584269588777
5843021008,1,34.19529373,-118.12078578,113.73880000000001,379.8921,956.5339000000001,100,0.06684999912977219,0.7126531650414825
4423010021,1,34.04833015,-118.51852501,11.892300000000002,652.2537000000001,636.3140000000001,75,0.06684999912977219,0.6473584269588777
5863027042,0,34.20685628,-118.15594234,160.16630000000004,941.5742000000001,838.2871000000001,59,0.0,0.0
4431041003,0,34.07588603,-118.54910078,0.0,401.83430000000004,865.3253000000001,143,100.0,0.0
